msno,date,predict,actual
ItagG0bbKBLvx+tHzs//UU7D9ps9z2x2O4+5Fbsyooo=,2017-01-01,0,0
IthXCgUATmLrLvliAhXoP1SGtFWf5ULKtsH9kzbnEzc=,2017-01-01,0,0
ItkJMmJxsEGLq6vKcisl2SlXiK4BAyPN6iwsKKmd2qc=,2017-01-01,0,0
IuUCFbkhRwU2IFItlJ/ASeOE+Zpv3ymShjmunZmvoIw=,2017-01-01,0,0
Iv6ldAANk4cMBl05Dvr4Si2NDma/MLHDyyrn2x3TBqY=,2017-01-01,0,0
IvQbstNsTCMcSNpd3DH3yEMtGX0ry/kb3F4F/5Joxno=,2017-01-01,0,0
IwpOdoioJrxZc/wfR7U1YXN4dd87g5/euC9QplsOwto=,2017-01-01,1,1
IxX7HokcK9MI1qcvcxnFtVL7DGLHd5oqUwEHO2MUYu0=,2017-01-01,1,0
Ixd0goL4xhPdDuKOwMGTnNrhk/Yiji+d1ALON2aIjPA=,2017-01-01,0,0
Ixd7VsYRkH34u5Qj/Qs1ekHHHAb7ei+fVw0VQYltBxg=,2017-01-01,0,0
Iy1ohokywzXzqKviPS0h7K0hMxQkfXSFJz33pfmgRH4=,2017-01-01,0,0
Iy5Ky4uvWzvdOtyRX0pS7uN2i4/3pzvGQvNPhyqAPdM=,2017-01-01,0,0
IyKVhqE8pWPXAwI/ZK+3PPxiEfaLB2AWIC9IgUwKyQw=,2017-01-01,0,0
IzKw+1UvXhCg2EPlz6GWNaA/cUfai9lhkC+S36eUZ90=,2017-01-01,0,0
Izuif3ibRfL/JjfkPsnengrjRFw4zpK5E1arTvwdUKA=,2017-01-01,0,0
J+jLxEH+i60Po/AgA4K5nXsM+rbAXPquSrJhtLNKdtY=,2017-01-01,0,0
J+wvuQOd3zY5jm5Rj9HJr1ZC6uR3aRnKbMeGJ2tkLgs=,2017-01-01,0,0
J/3K0AeFe6KOA3NhKGQYVvlpRowBBYMRMkBLXWBdm1w=,2017-01-01,0,0
J/g41x1zOCCeaeA54tI1zKmQkrujpH3SAtQSGsCSX+4=,2017-01-01,0,0
J/xesGyGSDK0sYP4oWv2o84NS2JQKKl5wpy4v0K/4WY=,2017-01-01,0,0
J0DqpOPvujByGqhZywWnWPFqZkbMEfQ6K6cIu4UyCqE=,2017-01-01,0,0
J0Fjpqw7UBgP/VOituAnJbnWlGDH4UAz+yb41E4GSwY=,2017-01-01,0,0
J140BJY5EUhZw+jThHplWz7H6Bc+1DASmJGQ9IBw094=,2017-01-01,0,0
J1Xi4zYwr8EATgob5B4syqh47uuZsBHXSUfYbH81so8=,2017-01-01,0,0
J1l2dtdWCKe7HRyJZHFmC+arustvloYDM1nw0v0duF8=,2017-01-01,0,0
J3/Es7KJigy4den0+0n+0JQbW/Z/1YZD8YIG7RxSS74=,2017-01-01,0,0
J3Jh7SrouBnfITGYUGUgOj4p0+3q69EyufwHioBqP5s=,2017-01-01,1,0
J4+aB9pL5ujD0dAj26BmaZ37vrFBAt+4liScN3WEOGs=,2017-01-01,0,0
J4KaqaZXCuo8CMdPvf47E3GJxSh7prkFPnVpzskeb4M=,2017-01-01,0,0
J5VCnrtNELcAoJXq4NfyS/5ezRyNzUeZSZTRJ997KHI=,2017-01-01,0,0
J5tuEwjKGZIjV+A+NT15yiWJDFTyUAh3CU3SQ2o5eEs=,2017-01-01,0,0
J6KWGfWwmgrPKxgRCcIS6WKS5PcGhWI+QQcXzmPSpno=,2017-01-01,0,0
J6LBiTCqhUA8mGYcg0B/7AHpfl93Zs3Np8llC81SmnE=,2017-01-01,0,0
J70qWK2JOxUEJTd0N8OqXx2UWPbsZ+Zroes02CQ3llg=,2017-01-01,0,0
J7D88iXh9rbclZ7i4t9Bc4uVoO2zOgPygYzlZiQOWvg=,2017-01-01,0,0
J84+SoVpwVCMOfr4K67tpXGeFfnpZkVLn8jfokvv1Bw=,2017-01-01,0,0
J8Lh3iRmns3R0rWRImno3wTtCJU21TyhbVPlhFPRD0k=,2017-01-01,0,0
J8ooYlSAoIYOUV4enUiug1P89cEuvVQSpz+TbZPFSgc=,2017-01-01,0,0
J99QcJNc/PaZFMXS/TFeNaIiMAMAP1rj6tjk7qMzOWk=,2017-01-01,0,0
J9MsTYup0jtq0sTATW90WLp3TWmNguCTsGt07j8CY6w=,2017-01-01,0,0
JAEqsWsnYlrf61bxAibUJ47XIe9yjmbKM+chPgmSUTo=,2017-01-01,0,0
JAGJ5XzW6Lvrahj2NcSfiN1Z1T3P4v7D1ymWL8GpXE0=,2017-01-01,0,0
JAPVByarUI3SZvl1lTxPX19MbtL98bAZkcOlJyawG1Q=,2017-01-01,0,0
JAjNcp90eIG/ATa7Bk3H5oOqYimFtHCfLGp+fG1B1xM=,2017-01-01,0,0
JCVBv+o9aRE5TXdk66wTTDwl2D+QIS8jkxX+L6D8zMc=,2017-01-01,1,0
JCidxiRvGGq9C+YZD9o9c0vWXEBjDCwlCCsV0trekyM=,2017-01-01,0,0
JCqk1quyZhWPzejc5pda+y4N27PkBSOMTlgfuFf5aCA=,2017-01-01,0,0
JE8Nekrsp0JFB23RriAC5xJkvRKGxNl6F/G1qE6gkw4=,2017-01-01,0,0
JE9GQZZcTzVSG4f9Xkqj1rU9XHB6QrFPIWzxjVikt98=,2017-01-01,0,0
JEchJ2gMGAU8gc4k49WJs7m3WJviIYWIP4Ofsq283lw=,2017-01-01,0,0
JFBHSHjOUVzOOfO/qcx6/HBP6Kg/2KHdJjcTVoYqUS4=,2017-01-01,0,0
JG5PaG3Vz+xpCZwQofzSN9CkyRZDXXocqamHVH6EVSM=,2017-01-01,0,0
JGFqDOhUdjSK4hqx2ZTgjZcAhqfXtdYZfsWmrbuveo8=,2017-01-01,0,0
JGPmFO7g73ikBH+IEzJ0SBBcXfRQ6ihzoXpJk87Vd94=,2017-01-01,0,0
JHHWAmYxWab/iARarb1LUGfdv5j4lNrZBv2JNkOw4vQ=,2017-01-01,0,0
JHI0Il2azTeFoGNHkDNG+b5KAvTqFaUIA6j3thj3f3g=,2017-01-01,0,0
JHM0ovLHvEDqfo94HvY7fY5KljnSWMlsA4+yUA1jiPc=,2017-01-01,0,0
JHQojNimH3lzLPk9KnIiU78vmBeHxWavwId/KyJ8FgI=,2017-01-01,0,0
JHm2JLxzMCC3XJjQlNYnHIK9f+L+2gXq3MSJgf+Svbs=,2017-01-01,0,0
JJgEkNlkv0wXWN00amtoTSydPh7NrEbGQwlTb9U1eSY=,2017-01-01,1,1
JLIhsSRyORWwIJKW0i89ffhGeiHvw20dDMLtjIhYVLk=,2017-01-01,0,0
JLb1lZ4qP9cu++JVZKENvKmSfZYS2ce4+D8moSe/Vt4=,2017-01-01,0,0
JLi4lZZnuq8u+TRtDsQh8AtEbyQeu7H16NWXVx7HtYE=,2017-01-01,0,0
JLyd0ddmeRsu5kSBIeqbFJhlz1ujAL4FbgzEns+hIaQ=,2017-01-01,1,1
JM/OUCpBSmbWj3Ex3ZrxrqgDRVoqY2ULbOghUuSq1Zs=,2017-01-01,0,0
JM3rfmF3iOVyFzit7wbJaystmvickgpPBF+Bj9bwoH8=,2017-01-01,0,0
JMZfH9W6owGx7+ZvIW/ADdKBFqbuvdTS6lkX22v4A6I=,2017-01-01,0,0
JMlU5DIrh17DDC32iJyUovB54OVrNy68VA0qBc1U3yQ=,2017-01-01,0,0
JN2BPFMuVFWcn/7D0xusyGbvRDvsl7o5Hu1N/oKdk98=,2017-01-01,0,0
JN8VUG1dDrfTX7wPCC4gzXMlLHuhPTiGi6TmZs7MCR0=,2017-01-01,0,0
JNTnzw+ed6UmE7KwkrioQpr3C97bfyT7V5z3NVjAyak=,2017-01-01,0,0
JNUZO/+35705uoCj96UjeEToeaX9Ip7i2lRXImNhefg=,2017-01-01,0,0
JNaWgtdJF0NeUFVEBnsLFx5+i1dL7LsMbDdV/LyL7FQ=,2017-01-01,0,0
JNl2xYBVhgtlt1kJSza0RglV10s4EbuZiUsDOKj9K+E=,2017-01-01,0,0
JNxZqXwumOlM3NtlL0xwWVni6JLlj/M4jlqf/WeCCPw=,2017-01-01,0,0
JObu+0d/XWLArqvaYbTvSi0QcNkTQUaVBuSdAUcX0O0=,2017-01-01,0,0
JP6V5sc1t4O2ZVQaenPl0CCdRkOTz0vo86xOsGOBpcY=,2017-01-01,1,0
JPP4DGVR1gprUl2cgS+GTFRw3bZgRx+HpXKzNP/Mwzs=,2017-01-01,0,0
JPUsmtq5rsEPoTVpokQtDNstzW4iCzZXbjrsMP/ygZo=,2017-01-01,0,0
JQLsj4Bjq++kGKWy071TytS8D7js6XpG7cCs4Hl5mm0=,2017-01-01,0,0
JQViWNPtQK2NoNwBXJOH5YJQL0lVhw0dgwfnml9Uxbk=,2017-01-01,0,0
JReY5yoQ02enHYwPEk7pb8W7f6lRcmBKWi8MuGzjryI=,2017-01-01,0,0
JSN3lGVTBGaSClTgUlrFSr+7Sn//OBZbC0Lsp4QzQck=,2017-01-01,0,0
JST44J9UEY0ABM7G+mTXpV6m+LMj7f2hojm1vrRZOHo=,2017-01-01,0,0
JSUBx9YWpEVfZWiAy/wXdl7j7RucqYxevzOWGPNHzis=,2017-01-01,0,0
JSVqMiti0csz/pIbiAmBPWKR946fI8rfQWeFJg2HpBI=,2017-01-01,0,0
JUyysgioqMpQXOrKy9R4KjAAMFBBmFKEIa2J0PykCpM=,2017-01-01,0,0
JWEv6L7okGp4o+J1789M01U8WnLxos4xgQ2bXl4y6lA=,2017-01-01,0,0
JWIF7rmT0WM+CbWSwXahn+wpqEG5uKtcJmL+z1AWZ4U=,2017-01-01,0,0
JWjxRRpCIFj0wWAhYwWQRQt25lKxzZNF96E4RTCr+sA=,2017-01-01,0,0
JWnSo2P8la5I1E436NMl3XiXIDDe5AiETEP/EBWj3Es=,2017-01-01,0,0
JXQS6wENdB8SpaRe71GmaLGQnjBqvF3HZO8bZ8SC2BA=,2017-01-01,0,0
JYhPsFERwdzuGhSUx4ZJM9EftCmJVfkuGG3egYxwKd0=,2017-01-01,0,0
JYr2cSBqO9MqvzPk35B3n8s1YfpnMSezqhAErXpsvjk=,2017-01-01,1,1
JYspcJUurMvJbe5t3opZ9gMKquzmwQQdv31k+PLTG+8=,2017-01-01,0,0
JZ0bVbBkiEEXfugjcu2VDY7qCB/LJ2u3coMy3klmJ5g=,2017-01-01,1,1
JZ11rzSK35hYNH9aoP9WDXn9+oMwnVKkqhL5ThFsqaE=,2017-01-01,0,0
JZ2Xpdo4tz2LTf9VSiMbJwYtzUCnTgkwZ2o0Jokp8Vg=,2017-01-01,0,0
JZQj2LT8kqNA9b9U8hVSAQfiksHols5PdspH+AaZRmk=,2017-01-01,0,0
JZUkWOvRLZmFnanFzHFoUY1JwhQm3VIXfDBegUxgvjQ=,2017-01-01,0,0
JZx2mNNHPF+f61b73B0PlG/7+124yqYNMBN+ZfXBlPk=,2017-01-01,0,0
JaVswtZEsgkXUboCisy+A0WrstfUsy03Nv7W6G8dcyA=,2017-01-01,0,0
Jahpuc2BLJum7Jlqaxz1gccBSb+nU/jzx7wJsGTtUew=,2017-01-01,1,0
JbRjjmJeWKovBIT49xjKEVwEwZoF/YeY6Q4pdjxkxVE=,2017-01-01,0,0
JbnLIjVNgUSQqJqIYgwbr7aZk/SYwRjx8W+/0qMwf6o=,2017-01-01,0,0
JcGvM1tNps+Y89z3a6JBt7dAzEJ3jyLZGVaAus9/Uz4=,2017-01-01,0,0
JddYACs3Z+LuGUC2B56my7PIjwiMDpQTrBvX7I01ul8=,2017-01-01,0,0
JeSl/tYvX3Pfg6d1VlCLZwrTh7NG8+kJNrnNFKK/tck=,2017-01-01,1,1
JeqEvUMQnwEwtnF/bpA77qXGszk3xqNbM8sX9bnwYvM=,2017-01-01,0,0
Jf322DEZa8sIz9gINfx3SgHoUj+sFrAcYJFFNPnm71s=,2017-01-01,0,0
JfH3LyTnltnnWhPCtuT2AG09mi6t5Ype6Mr7i+n1zgg=,2017-01-01,0,0
Jg3VnTHOeqo/nLen0e2Io99Z2aJTFV/oWieXH2lqKwQ=,2017-01-01,0,0
JggIeoRc26XP7IezZGJP4e4xSf6Yr1RGXe3BwFwKlHI=,2017-01-01,0,0
JgsPZCVKSWJLD4izgjBt5T1XGRdJlu8PibG8GSevnsE=,2017-01-01,0,0
Jgxq7/Rdupmh7v9BC9KgMkbPHiFPdkIj9kDFv3L6/BM=,2017-01-01,0,0
Jh95Sll71uCz8B1ILf9HG5psHFNpswfvswOt9Z8CQYo=,2017-01-01,0,0
Jh9jcSQ8XcQyKGItYhifdlqGYP7HtDGLX96KIshG2Ls=,2017-01-01,1,1
JhgSFOeL8veiEEaz6LWgmcYU4NIgK2QF3d6EFk3nNW8=,2017-01-01,0,0
JhiwCWxW4xUewRPTbvr1/UhOiD2bqMF+cNkoRrOBbqc=,2017-01-01,0,0
JiVHnLvlDBL7bgXvMY3/r5JuMIBaTJ3NIsKBPPajTYA=,2017-01-01,1,1
JidcGYQSpUUA6mEj0hrsr1DlI5VMee/bCg2NnSUilMw=,2017-01-01,0,0
Jiuw7HEwb6hq6Ta8st5aNbozm+3lX4SyWITVOmfmEB4=,2017-01-01,1,1
JjBtW4xeZk8HNFITCmT8bS6+XGtm7sNrr7YVngGBzBk=,2017-01-01,0,0
JjhcLKlVeJUzm6BSit6kR6A1hCe+p4iXbUR9I/S3bTw=,2017-01-01,0,0
Jk5u7kcNAPG+aj+FwOiovW57wOupb5NE+EHCSV4Fc58=,2017-01-01,1,0
JkAd24mxcc4Krz1lPJHktVvlv3hxn/Tyq2tWkNd93UU=,2017-01-01,0,0
JkXYJFC6gokxr7j3hikitjbFRJOiZ82x5sLObso/k08=,2017-01-01,0,0
JkfEZC4gADlR1IQezTKo0cgvwdSdqJD+l8pyXNgGeYw=,2017-01-01,1,0
JkplfYricirIpgVb8vxehmNb/mIebt/TK+HfBMjXSrk=,2017-01-01,0,0
Jlh+qnqeIYfzO7xv0q9VFsfti2AVY6n4m0dj3c05xs8=,2017-01-01,0,0
JlwE9jGCkWhNuh2eoLpgnq2phk2aQlGzM+wmPdqwUsg=,2017-01-01,0,0
JmKICfRStFoiWorYxr6V3dYEIKwRhZ3V6ZoXV+HJyDo=,2017-01-01,1,1
JmgKTXFqIgi7n/l+M5FyttXO/25bz3JZwiTJBmp42V8=,2017-01-01,0,0
Jn80i8h27uyYdl96Fin5JWRsjtVQ57PpnxFsfXi1Vvc=,2017-01-01,0,0
Jndl4jAST8OazIeV0GmtGqtWSF4wC1O1/xzSTavhudU=,2017-01-01,0,0
JoKjK9ZHcXZ4+kf4BQD6HwRkfXILlie7XOvNbaJMr6g=,2017-01-01,0,0
JobjCg8NbmR2Z669OabDxFU0n/4cAMGRfJqi4kjldzI=,2017-01-01,0,0
JpQ+pGxcjoyIRJYlVOOUGkNk1q+yY0/58Zea7o5b70M=,2017-01-01,0,0
Jpxo4WbX1AlFmw/mMJUs6SBBwznxl3YwQ2iM1ACnEgo=,2017-01-01,0,0
Jq4m1NiWNByIqAh31HMJDg2N2ZFOQeFrE+tsifumzU4=,2017-01-01,0,0
JrlQEC3ctD+Pvx7q/Me5b1k7wNWITvPLbtQPYQBr/bI=,2017-01-01,0,0
JrxorIBznsoAcF+llHL0Qq0iV7aqi/cqBv/932feoNE=,2017-01-01,1,1
JtCBAVIqtUYbTe1fsjbjF6dVMir6Aj36sDPtptBzf4A=,2017-01-01,0,0
Jtnf4MMH2mX4gLESxABmSAOO+fHMHdsYM6e0MKj7idU=,2017-01-01,0,0
JtoZnJdj0WBGtXV1DbgH42Pa1J4btg8Doax4Df/DYWM=,2017-01-01,0,0
Ju816GSsFfldVatYT0bhdWXdSloab8TvaoJhbEyoHYA=,2017-01-01,0,0
JuJLA7q9BTAcHOgwI/yM1u7E4L134jBVQIFVlCEsXVU=,2017-01-01,0,0
JuYj31yeThyHcpezCabPZhn649MCqV4QvhJFcxEHY3Y=,2017-01-01,0,0
JufCsytK555zEW7H9ubyNj1P2IKcQSl56ZESCJuzL+Q=,2017-01-01,0,0
JuoSYhr0wfZLuSe26PTHN0Z2ddvboUyhrl6v2RHmr6I=,2017-01-01,0,0
JvEhu3HFhytIbXDwJKvshg8fLP1vkecVpuriiGbA6Kc=,2017-01-01,0,0
JvXLpvQ3CjdZsuMsVLdidlAQLGWRDVA6L7CplPQ3MOo=,2017-01-01,0,0
Jves5E8HZcmkvGYVlIMyL2Cmovi3Q4TshmAAxMO11Ts=,2017-01-01,0,0
JvjZ2i9AUnGlM2RRNNwnWoY8NgdsVrMWVYVs8oGGbsY=,2017-01-01,0,0
JwGoOfwL4zPSBYB4GBL7Qh+ohf/qG18KDvN8J5hiU74=,2017-01-01,0,0
JwtiR7UoPpKiGQfrO1OUHbC16LaIO0C0mzql0Vtx55E=,2017-01-01,0,0
Jy5rZnma7RxioSzrA13MKweYrwZNkfqfxqr8Z/E1N7A=,2017-01-01,0,0
Jy7VNRnEBMLTl94dCcB0q8GU+XZMO7VhSZAonQZNiYY=,2017-01-01,0,0
JyuTYeJuOnqY+HbYP6XByrP47TmxZSGKRDdoxxPQaeA=,2017-01-01,0,0
Jz/16JSAVyE7AaaDaQm1S0FuAIzxzlPmCNtkC53bbLw=,2017-01-01,0,0
JzDByu7nyj4fL6RXv/9u+YGLuPDZYmqDSzMON6M0CDE=,2017-01-01,0,0
Jzu029RmbX2ZlKZvBK+FnDwfgX/XzvV3tqQusjoRVOY=,2017-01-01,0,0
Jzu94doipGKp0rOJWAoPbCKzumZtRxf776ZkU9CdVyE=,2017-01-01,0,0
K+hb3yD+kLHWXsZA6xVs6hwTPbqFQjH9uO4W95OnuiY=,2017-01-01,0,0
K+q0ej6lD4mOB95xo8bxpTP1TIcomrIU421aFMf6qI8=,2017-01-01,1,0
K/CVDht5gebtDekfzTTzWAsZUYRBxu7BcIrXEbmtgHg=,2017-01-01,0,0
K/PRbxZDCh06KehSKm4z16yiWjJoKK8gEu8++a01d4U=,2017-01-01,0,0
K/VIClRk/7feAZ56LOPj+9cKcxm+L7yfONjtD1xxxBk=,2017-01-01,0,0
K/tqyYJPoAjz1e/KkZUNQrT5js73HR8KauSoYv9F4fc=,2017-01-01,0,0
K0+uonX32zf+yeQMvECeOE6QIDqPMmxgGubf2YVNNaM=,2017-01-01,0,0
K0JTwgW/AAKufxaOLqCvcA5zsTyFmRWB6jDF1gnCvpY=,2017-01-01,1,1
K0QSBK4ZxN+B/SsenYH+SFYsSZ7cPGFrYSRDS/KHnMw=,2017-01-01,0,0
K0fruBgcWkm47ke+nFDfkp+bwd3nBbCAQCKLOW0R1Rs=,2017-01-01,0,0
K0s1cadQSCJeu16SARAS4AnfZmYrhjNrvNIoYMQIGwk=,2017-01-01,0,0
K1Y9z8HKePgJDf4n0KdC025yqJWpIY7cu/7ad+tSVxE=,2017-01-01,0,0
K1k3iL+o/rGQl4ERZbW9bhRrzwTf2/F4LCdTxxRyI54=,2017-01-01,0,0
K24CmK+2Bg3d6iKpHZNDcdOg6nTakMcDflkd4k67JIU=,2017-01-01,0,0
K2F1GVlkcKa3UVTDRvCqh04rVUv2yjMpGM9T5UtEcwM=,2017-01-01,0,0
K2N9dAhoX4bvOJFRRtHSpgK1F+64AWDRS7emv0t3jOo=,2017-01-01,0,0
K2OjGtQqRzvtjhd4u6RpL+ftyHiaO0+U23RvSHeZvz0=,2017-01-01,0,0
K2UdJfT5Y9g/Wxa81+gAtVJ5UoFmjMABkW3ws6IXU0s=,2017-01-01,0,0
K2Z6OniT/oVE2cYgz3Pw1yQddr0pzm6vrn7UQCUQ0OM=,2017-01-01,0,0
K2v8YM1R1KOHSmS0Y6ypQ+P5lSaxjaBPyF7TxWD0niQ=,2017-01-01,0,0
K33fzI/HcCw5IYsySF8BmsCdFUXffjlJIjwBh/awITg=,2017-01-01,0,0
K40BJ9PQOVRTcW767+aGGsSHjtohnw1p7LZJABdKiTc=,2017-01-01,0,0
K4WokwSDk7KpYMJ8DI6pIDxUB7EZBJ/8ru/u3j1DLqE=,2017-01-01,0,0
K4jsq4nmgZsA3n92p/mvmzxklZDznCFtBJkiGoDKwfg=,2017-01-01,0,0
K4t3tgnjJiIJ9sFivvxzmYrj5tbTi/QemzAyVRXVeXw=,2017-01-01,0,0
K5/t1YNXxUtdrFq/vJelhutyz3PTpfRxa2XQbfXemvA=,2017-01-01,0,0
K57/HUgnZUr/FZwR/MzHk3ebz3KyUZj8jXR+oc5yWXI=,2017-01-01,0,0
K5NYMH0L1VQwFAavzR2deTYkM9dU6rTRMBeOgwnSqK0=,2017-01-01,0,0
K5kl9G/4G+374luqzoZqyQie18L+jhusqTwyVmbBZ4I=,2017-01-01,0,0
K6TI4pJ4qeEN4Z7U3GXO7Cg1lF7vy7mskk1dfSp/Wq4=,2017-01-01,0,0
K6UPJs+YGI/BYjmN+9V9KatxQLVfNsa0OQ78qC42IYo=,2017-01-01,0,0
K7fn809wVOvgRKPqvXfWjlRez4zl1f+0amjEwXDdzvU=,2017-01-01,0,0
K82aheI6GuZKXiuDDQ4uo5KHS2Pk+wqGIaS8S4eM1t8=,2017-01-01,0,0
K8E8YgRmRGyeBVKmiN3uckdbya0OVBuZoMeR5uXea1M=,2017-01-01,0,0
K8sbZW5S+0AicWw76Ax88ByweoVvhK38AbmSzE9BpUA=,2017-01-01,0,0
K9aaVMWbVRNiGWCjwNrb/Z9Y+uc4KFns7Ro85ZXD7KE=,2017-01-01,0,0
KAAfxNK8M3Tt04EpMz8o6DfHhzJ9/lGht8dn1DXzEWc=,2017-01-01,0,0
KB1EVv/qfIwgaW/X4nrUSxkHSyh+5wkNtKuUlhAp4K4=,2017-01-01,0,0
KBHU7rS0L0/hY9DCPHGkgiqTfi7SkxcXaNHGeROHvmA=,2017-01-01,0,0
KBWaT3qLfbOakWb1e30RaEYkMOvgaTWwwf+ErS/jWIE=,2017-01-01,0,0
KBd4o83USSQa/Kh2Qr4f+GtPwDj7bg/B1YB264GXkF8=,2017-01-01,0,0
KBv+YSVXPHfY5uHIk/bZUqdTYYDTBdwtm33YJ3f7Rsc=,2017-01-01,0,0
KCNgaHMruRewe49cqO2P14lqrj53OEg8JBQ1ybwfwZs=,2017-01-01,0,0
KCZFmpDJzj16z9TKBJ+ARLXW8A+IVaHFWWauvvEl0gw=,2017-01-01,0,0
KCu3KF7qDy1XL1Be3X3e9LHZshWMu6DtK8c5U21rZnc=,2017-01-01,0,0
KDPLHLNvEiPun2/DC6xdaNjQAU7zAXLABoi+wqVpIEw=,2017-01-01,0,0
KDPwsfJRK+fpDJUiLcMT1zjf7DA7KzCbVZhe5ZezOtA=,2017-01-01,0,0
KDpn1Yy1k3gWNnk2dPPyWuXRGUL+MiEcpEaZzVFkH8c=,2017-01-01,0,0
KF2BF9fhp8nnNufdDhcbsylAMoObQrSWW8r0sn3Euh8=,2017-01-01,0,0
KFOIuaHhUnaIpk0/5oKyYwf5hxeY0T41EPV2vss5Wws=,2017-01-01,0,0
KGSssqcnprTvMwhCAhyeqoJkeWX1q6/omUp58YpyxTc=,2017-01-01,0,0
KGe5snbS7qv85bwoAe4qo+4c0XlFUkv25CfxCA38BRQ=,2017-01-01,0,0
KGeozfivAu19PfOWoo7fgFz8dXHLGnrG+vToM7qyn3o=,2017-01-01,0,0
KH5azFWplQrcJbsnyRpupBJg/nmxrS+W1E3SkpbpX7U=,2017-01-01,0,0
KHEM7li/OskkPCOWlyykl/fQzhHdQM92ZmOvmLY0X6s=,2017-01-01,0,0
KHXHUzFDD1Fe3gnIj7yNxVUsTPwzojTgraq4MydNmi0=,2017-01-01,0,0
KHabs9Pafk6wJ/Mmtzi9SsVG8U1twm8PtI6qZvY7xyI=,2017-01-01,1,1
KHrgiw7tojBht8IiDx6v0Bp15AiTjPqU3OjMoqo+Mh8=,2017-01-01,0,0
KIl3TJa947nZrS7S4gI85WCNXOgIHfPnRyrgb6sQQFw=,2017-01-01,0,0
KIzOZ9f0rs5K7rT60MlbxRAOPyc2kLp/2mI92ytlK2E=,2017-01-01,0,0
KJGUnhayx2/EgPY3DKDs0ogxy9uZk+3VpxCvDXOcPa4=,2017-01-01,0,0
KJNZd/zDsmgyLLmnVr3F9jwm1/orlB9A+Ze06R8WY2c=,2017-01-01,1,1
KLT8JSjhXllCK2peVTSKmJFivPzuAaZ7wArxgFgSVTU=,2017-01-01,0,0
KMH6dKc45pl5buj/bhoi6xyWh0nsraQBeaDC9deA21Y=,2017-01-01,0,0
KMliA4sQaFqZSXCjrUUS/Qvvo6Kvbd8mWkLbiEufvJY=,2017-01-01,0,0
KN0e5pqbJFj6wLI/r9PDgPoCBR+5wJr6not0tlvVA2g=,2017-01-01,0,0
KNHpCNhs7Z2yB7+o9esRVBnXPk2J35L7eKgivV9Hsfw=,2017-01-01,0,0
KNYrubn0dg7PnpEaY0wlBTju4EH0nHMvaHYHkIFJ6Jo=,2017-01-01,0,0
KOAjLCfsmd1MRMj2SSZOXUyMd5DXh45phwGoHZDLmQE=,2017-01-01,1,1
KOKlisCYTnEwKy9eAXIcuG2YaWRrIGt4GJ2mn/fWyGI=,2017-01-01,0,0
KOtasbpGYI6BuLvxx2TVdf/eBL10MWR2qRDs2tVxW9o=,2017-01-01,0,0
KPO6KGbJG2XmyqVKVP15raGvyKiXGNeEOttOuLhH3KQ=,2017-01-01,0,0
KPQPKyR5leWPhckG9cfrZbiPeJqAeRNFRz+2l+cJ6lg=,2017-01-01,0,0
KPjnNWzTOPj+NJSsaJ5SV05wlCSTkfimrmJxLDjXybY=,2017-01-01,0,0
KPuea2uxm85V0PzrctR38O/gFwsIGap7YYv/h+QG87M=,2017-01-01,0,0
KQ+eVm9oJUIZGAnHTqAqseQ3a92KROvVmRHscWEZvoI=,2017-01-01,0,0
KQ3pyHKSOcgm/ZxAb8NnjpuJH/s4D0uNt81N3X66pLo=,2017-01-01,0,0
KQChsHhR1fUTZzE2Yw5Fe95WM2sYw1H8nqtjI1pn8B4=,2017-01-01,0,0
KQPcxZAacgKihzhgcKrALXZSGDEv3cIsPoB/z6edI7w=,2017-01-01,0,0
KQuOGXYq9xJTQkPkHNObyCeDhzCLPmdkoQTisA1qrkg=,2017-01-01,0,0
KRzReZiticJXtCB7IiFgHo2ozwAGHgtPIw05njnroWQ=,2017-01-01,0,0
KSH12TGtmEXU830CVTrbCFYcvl9Rwf5ySaMdqfZqUN4=,2017-01-01,0,0
KSRQweN8aQSMqbCBR2z9k/ceaiw/yULOFXUiudFHycU=,2017-01-01,0,0
KSXNMeirFxY0ixemRy/n5M6vXSvPnupFbt0BG1VbgTQ=,2017-01-01,0,0
KTFvRZRgQ3J5ru86YwDbVNqu2WyI33oR/qrNQT7qHvg=,2017-01-01,1,0
KTd1v661EJJOh9vdQ9JeM9YX21frzwaFfkq5GBbLTro=,2017-01-01,0,0
KUbhB3QpNa8bPCkY8C70YvWBsyXq0Krmx6Buh8EhkEw=,2017-01-01,0,0
KUoFGcpdGLCOCNfahl+CgLUEjrdyb/1NFTMioiumaXs=,2017-01-01,0,0
KV1TfBarX/laMnP5872XfxqnjvQUDgw4eRcPHAqYoNM=,2017-01-01,0,0
KVLP8E5uldIEW1Ln7JbRF4PBt5X4gEujEPXDiOXPyfY=,2017-01-01,0,0
KWw385+zYi84DGzQHtJjNw1MjbRTn/zlE+idwzDj0tY=,2017-01-01,0,0
KX+m944QVIvpmJ5WqQrRqATAUW8EfED0PVU3GKMJLU0=,2017-01-01,0,0
KX/1Ebt03xVzkB5+8RuoV+W7be5HFe5R6d9rpH+yrEI=,2017-01-01,0,0
KX9tWHwW8/1DWYgoVx6rtOfxdrzLaUMZu4tkbM4zC/o=,2017-01-01,1,0
KXAnBKM5VjDSzaY8EPYTnmQ8HQA5n5l4baFvRaDG7bk=,2017-01-01,0,0
